BTCUSDT,64198.970000,64198.970000,1771976259414,1771976258134,1771976258134,197910,172,0
BTCUSDT,64198.970000,64198.980000,1771976259515,1771976258235,1771976258235,101049,78,0
BTCUSDT,64198.970000,64198.980000,1771976259615,1771976258335,1771976258335,100124,69,0
BTCUSDT,64198.970000,64198.980000,1771976259714,1771976258433,1771976258434,98738,87,0
BTCUSDT,64198.970000,64198.980000,1771976259814,1771976258534,1771976258534,100176,108,0
BTCUSDT,64198.970000,64198.980000,1771976259914,1771976258634,1771976258635,100703,1020,0
BTCUSDT,57669.480000,64136.060000,1771977136914,1771977135617,1771977135617,0,51,0
BTCUSDT,64077.190000,64083.590000,1771977137314,1771977136018,1771977136018,400646,461,0
BTCUSDT,64077.190000,64078.300000,1771977137414,1771977136117,1771977136117,99421,325,0
BTCUSDT,64077.190000,64077.200000,1771977137815,1771977136518,1771977136518,401060,181,0
BTCUSDT,64077.190000,64077.200000,1771977137914,1771977136617,1771977136618,99213,411,0
BTCUSDT,64077.190000,64077.200000,1771977138014,1771977136717,1771977136717,99431,50,0
BTCUSDT,64077.190000,64079.990000,1771977138114,1771977136817,1771977136817,100297,160,0
BTCUSDT,63931.980000,64077.200000,1771977138216,1771977136919,1771977136919,101450,55,0
BTCUSDT,64077.190000,64077.200000,1771977138415,1771977137118,1771977137119,199880,244,0
BTCUSDT,64077.190000,64077.200000,1771977138514,1771977137217,1771977137217,98356,54,0
BTCUSDT,64077.190000,64712.430000,1771977138614,1771977137317,1771977137317,100320,50,0
BTCUSDT,64077.190000,64200.350000,1771977138714,1771977137417,1771977137417,99880,68,0
BTCUSDT,64077.180000,64077.200000,1771977138814,1771977137518,1771977137518,100665,208,0
BTCUSDT,64077.190000,64077.200000,1771977138914,1771977137618,1771977137618,99960,340,0
BTCUSDT,64077.190000,64078.300000,1771977139014,1771977137717,1771977137717,99441,110,0
BTCUSDT,64077.190000,64081.220000,1771977139114,1771977137817,1771977137817,100228,147,0
BTCUSDT,64077.190000,64077.200000,1771977139214,1771977137918,1771977137918,100306,171,0
BTCUSDT,64077.190000,64077.200000,1771977139314,1771977138017,1771977138017,99709,187,0
BTCUSDT,64077.190000,64074.790000,1771977139414,1771977138117,1771977138118,99969,602,0
BTCUSDT,64074.780000,64074.790000,1771977139514,1771977138217,1771977138217,99937,137,0
BTCUSDT,64074.780000,64074.790000,1771977139614,1771977138318,1771977138319,100859,483,0
BTCUSDT,64074.780000,64074.790000,1771977139714,1771977138417,1771977138417,99078,70,0
